[8],['elu'],00,589,Adam,MaxAbsoluteDeviation,3.0538361072540283,3.101785659790039,1.7871245000278577
"[23, 23, 8, 8, 23, 23, 23, 21, 10, 18]","['elu', 'swish', 'tanh', 'elu', 'tanh', 'elu', 'sigmoid', 'swish', 'tanh', 'elu']",f0f80900f9f0f6d829a0,685,Adam,MaxAbsoluteDeviation,0.4326612949371338,1.3744316101074219,3.6655995999462903
"[23, 23, 8, 8, 23, 23, 23, 21, 10, 18]","['elu', 'swish', 'tanh', 'elu', 'tanh', 'elu', 'sigmoid', 'swish', 'elu', 'elu']",f0f80900f9f0f6d820a0,700,Adam,MaxAbsoluteDeviation,0.8921664953231812,1.2082462310791016,3.748090200009756
"[23, 23, 8, 8, 23, 23, 23, 21, 10, 18]","['elu', 'swish', 'tanh', 'elu', 'tanh', 'elu', 'sigmoid', 'swish', 'elu', 'elu']",f0f80900f9f0f6d820a0,700,Adam,MaxAbsoluteDeviation,1.09184992313385,0.8455323576927185,3.7546781999990344
"[23, 23, 8, 8, 23, 23, 23, 21, 10, 18, 16]","['elu', 'swish', 'tanh', 'elu', 'tanh', 'elu', 'sigmoid', 'swish', 'elu', 'elu', 'tanh']",f0f80900f9f0f6d820a089,700,Adam,MaxAbsoluteDeviation,1.09184992313385,6.822625160217285,3.9581698999973014
"[23, 23, 8, 8, 23, 8, 23, 21, 10, 18]","['elu', 'swish', 'tanh', 'elu', 'tanh', 'elu', 'sigmoid', 'swish', 'elu', 'elu']",f0f80900f900f6d820a0,700,Adam,MaxAbsoluteDeviation,0.8925408124923706,1.415075421333313,3.728183800005354
"[23, 23, 8, 8, 23, 8, 23, 21, 10, 8]","['elu', 'swish', 'tanh', 'elu', 'tanh', 'elu', 'sigmoid', 'swish', 'elu', 'elu']",f0f80900f900f6d82000,700,Adam,MaxAbsoluteDeviation,1.2293330430984497,0.7847366333007812,3.7391117999795824
"[23, 23, 8, 8, 23, 8, 23, 21, 10, 8, 18]","['elu', 'swish', 'tanh', 'elu', 'tanh', 'elu', 'swish', 'swish', 'elu', 'elu', 'swish']",f0f80900f900f8d82000a8,700,Adam,MaxAbsoluteDeviation,0.580249547958374,0.21515846252441406,3.966046900022775
"[23, 23, 8, 8, 23, 8, 23, 21, 10, 8]","['elu', 'swish', 'tanh', 'elu', 'tanh', 'elu', 'swish', 'swish', 'elu', 'elu']",f0f80900f900f8d82000,700,Adam,MaxAbsoluteDeviation,0.9796331524848938,1.3306139707565308,3.7841141000390053
"[23, 23, 8, 8, 23, 8, 23, 21, 10, 8]","['elu', 'swish', 'tanh', 'elu', 'tanh', 'elu', 'swish', 'swish', 'elu', 'elu']",f0f80900f900f8d82000,700,Adam,MaxAbsoluteDeviation,0.942593514919281,0.7323646545410156,3.7157127000391483
"[23, 23, 8, 8, 23, 8, 23, 21, 10, 23]","['elu', 'swish', 'tanh', 'elu', 'tanh', 'elu', 'swish', 'swish', 'elu', 'elu']",f0f80900f900f8d820f0,700,Adam,MaxAbsoluteDeviation,0.9713751077651978,0.7575178742408752,3.783938300097361
"[23, 23, 8, 8, 23, 8, 23, 21, 10, 23, 17]","['elu', 'swish', 'tanh', 'elu', 'tanh', 'elu', 'swish', 'swish', 'elu', 'elu', 'swish']",f0f80900f900f8d820f098,700,Adam,MaxAbsoluteDeviation,1.0236810445785522,1.1548881530761719,3.939492999925278
"[23, 23, 8, 8, 23, 8, 23, 21, 10, 23, 17]","['elu', 'swish', 'tanh', 'elu', 'tanh', 'elu', 'swish', 'swish', 'elu', 'elu', 'swish']",f0f80900f900f8d820f098,700,Adam,MaxAbsoluteDeviation,1.6672463417053223,1.0587468147277832,4.005629500024952
"[23, 23, 8, 8, 23, 8, 23, 21, 10, 23, 17]","['elu', 'swish', 'tanh', 'elu', 'tanh', 'elu', 'swish', 'swish', 'elu', 'elu', 'swish']",f0f80900f900f8d820f098,700,Adam,MaxAbsoluteDeviation,1.0865627527236938,1.2103443145751953,3.9966720000375062
"[23, 23, 8, 8, 23, 8, 23, 21, 10, 23, 17]","['elu', 'swish', 'tanh', 'elu', 'tanh', 'elu', 'swish', 'swish', 'elu', 'elu', 'swish']",f0f80900f900f8d820f098,700,Adam,MaxAbsoluteDeviation,1.1843669414520264,1.4330625534057617,3.980744899949059
"[23, 23, 8, 8, 23, 8, 23, 21, 10, 23]","['elu', 'swish', 'tanh', 'elu', 'tanh', 'elu', 'swish', 'swish', 'elu', 'elu']",f0f80900f900f8d820f0,700,Adam,MaxAbsoluteDeviation,1.3031554222106934,0.8448228240013123,5.505801700055599
"[23, 23, 8, 8, 23, 8, 23, 21, 10, 23]","['elu', 'swish', 'tanh', 'elu', 'tanh', 'elu', 'swish', 'swish', 'elu', 'elu']",f0f80900f900f8d820f0,530,Adam,MaxAbsoluteDeviation,1.5099000930786133,0.9903354644775391,3.078695600037463
"[23, 23, 8, 8, 23, 8, 23, 21, 10, 23, 16]","['elu', 'swish', 'tanh', 'elu', 'tanh', 'elu', 'swish', 'swish', 'elu', 'elu', 'tanh']",f0f80900f900f8d820f089,530,Adam,MaxAbsoluteDeviation,1.5099000930786133,8.726227760314941,3.2250692999223247
"[23, 23, 8, 8, 23, 8, 23, 21, 10, 23]","['elu', 'swish', 'tanh', 'elu', 'tanh', 'elu', 'swish', 'swish', 'elu', 'elu']",f0f80900f900f8d820f0,308,Adam,MaxAbsoluteDeviation,0.5091741681098938,0.6894369721412659,2.124498200020753
"[23, 23, 8, 8, 23, 8, 23, 21, 8, 23]","['elu', 'swish', 'tanh', 'elu', 'tanh', 'elu', 'swish', 'swish', 'elu', 'elu']",f0f80900f900f8d800f0,308,Adam,MaxAbsoluteDeviation,0.910656750202179,0.9374942779541016,2.1147014999296516
"[23, 23, 8, 8, 23, 8, 23, 21, 8, 23]","['elu', 'elu', 'tanh', 'elu', 'tanh', 'elu', 'swish', 'swish', 'elu', 'elu']",f0f00900f900f8d800f0,308,Adam,MaxAbsoluteDeviation,0.7677740454673767,0.9179314970970154,2.109053199994378
"[23, 23, 8, 8, 23, 8, 23, 21, 8, 23]","['elu', 'elu', 'tanh', 'elu', 'tanh', 'elu', 'swish', 'swish', 'elu', 'elu']",f0f00900f900f8d800f0,308,Adam,MaxAbsoluteDeviation,0.897809624671936,1.030065655708313,2.09959700005129
